30,0.0
1818,0.0
1887,0.524885745619
1820,0.197550134487
61,0.0
1486,0.0
82,0.0
83,0.0
1822,0.0
1891,0.233852678743
1832,0.0
1836,0.157851792878
22,0.0
1612,0.0
43,0.0
1584,0.0
41,0.0
1505,0.0
1564,0.0
1566,0.0
1828,0.0
1834,0.427539500153
1595,0.0
1493,0.0
1864,0.350347787068
1889,0.0
1592,0.0
1869,0.0
1856,0.637694152697
1608,0.0
58,0.0
1825,0.0
1842,0.0
1602,0.0
50,0.0
52,0.0
1519,0.0
1577,0.0
1857,0.0
1575,0.0
